ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDMART23N000000135","문화시설","미술관","종이미술관","경기","안산시","4127311200","대부남동","4127361000","대부동","412733191017","경기도 안산시 단원구 대남로233","15649","다사180143","126.5765305","37.2242333","사립","1종","032-887-0606","2014.12.03","Y","2015.05.26","경기-사립13-2015-04호","www.종이미술관.com","N",,"N","5196","595","519","38","96","50",,,"연3회","31","317","32500","103","9000","4000","4000","4000","9000","20","20",,"3세미만","9000","4000","4000","4000","9000","20","20","장애인","3세미만",,,,,,,,,,"1",,,"1","1",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000136","문화시설","미술관","죽포미술관","경기","여주시","4167038024","산북면 명품리","4167038000","산북면","416704442039","경기도 여주시 산북면 고촌길 26-10","12600","다사949345","127.4427079","37.4098135","사립","2종","010-5233-8650","2001.05.14","Y","2002.05.08","경기-사립21-2002-06호","www.jpmuseum.co.kr","N",,"N","5111","543.62","1105.8","34",,"48","32","150","연1회",,"300","500","1.6",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,"1",,,,"1",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000137","문화시설","미술관","콩세유미술관","경기","파주시","4148035026","광탄면 용미리","4148035000","광탄면","414804418443","경기도 파주시 광탄면 세류길 7, 2층","10955","다사452712","126.879026","37.738977","사립","1종","031-949-0654","2021.08.24","Y","2021.08.24","경기-사립13-2021-02호","conseilartmuseum.org","N",,"N","1241","485","271","45","62","21","26","104","연4회","4","340","1260","3.705882353","5000","0","0","0","0","40",,,,"5000","0","0","0","0","40",,,,,,,,,,,,,"3",,,"1","2",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000138","문화시설","미술관","포마자동차디자인미술관","경기","고양시","4128113200","향동동","4128166000","화전동","412813192100","경기도 고양시 덕양구 향뫼로 91","10546","다사467548","126.8964553","37.5918344","사립","1종","02-3158-4661","2016.03.15","Y","2016.06.27","경기-사립13-2016-04호","foma.kr","N",,"N","2836","1483","626","26","130","167","51","2,000",,"6","303","971","3","10000","5000","5000","7000","10000","20",,"고양신문사연계-다독다독캠페인 완료자 본인 무료, 동반어린이 50%","4세 미만",,,,,,,,,"만 48개월 미만 유아, 국가보훈대상자, 기초수급자, 장애인(1~3급) 등",,,,,,,,,,"2",,,"2",,"1",,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000139","문화시설","미술관","한강뮤지엄","경기","남양주시","4136025023","와부읍 팔당리","4136025000","와부읍","413604391053","경기도 남양주시 와부읍 경강로 926번길30","12277","다사767505","127.2366169","37.5535538","사립","1종","031-577-2977","2019.08.07","Y","2019.08.07","경기-사립13-2019-03호","http://hangangmuseum.com","N",,"N","1200","1480","937","36","52","23","52","50","연2회","4","340","24000","65","10000","0","8000","8000","10000","20","20",,"미취학아동","10000","0","8000","8000","10000","20","20","동일 전시 입장시, 경로자, 장애인, 군인, 20명이상 단체 20%","미취학아동",,,,,,,,,,"1",,,"1","1",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000140","문화시설","미술관","한국미술관","경기","용인시","4146311300","마북동","4146357000","마북동","414633204029","경기도 용인시 기흥구 마북로244-2","16891","다사673233","127.1319963","37.3088762","사립","1종","031-283-6418","1983.03.01","Y","1993.02.11","경기-사립13-1993-02호","www.hartm.com","N",,"N","1649","743","539","54","83","15","83","4,000","연4회","9","307","1164","4","3000","0","1000","1000","3000",,,"용인시민 성인 1,000원, 청소년이하 무료, 문화가 있는날 무료입장","유아, 65세이상, 문화소외계층","3000","0","1000","1000","3000",,,"용인시민 성인 1,000원 청소년이하 무료/문화가 있는날 무료입장","유아, 65세이상, 문화소외계층",,,,,,,,,,"3",,,,,,"2",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000141","문화시설","미술관","한향림도자미술관","경기","파주시","4148032022","탄현면 법흥리","4148032000","탄현면","414804418865","경기도 파주시 탄현면 헤이리마을길 82-37","10859","다사296768","126.7011956","37.7889582","사립","1종","070-8872-0432","2018.12.17","Y","2018.12.17","경기-사립13-2018-02호","hhlceramicmuseum.modoo.at","N",,"N","1690","1187","796","89","58","77","28","278","연2회","7","320","9172","25","5000","0","3000","3000","5000","33","50","문화가 있는 날","미취학 아동, 65세 이상","5000","0","3000","3000","5000","33","50","문화가 있는 날","미취학 아동, 65세 이상",,,,,,,,,,"1",,,"1","1","1","2",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000142","문화시설","미술관","해움미술관","경기","수원시","4111513200","교동","4111565000","매교동","411153176007","경기도 수원시 팔달구 매산로133 해움미술관(4f)","16463","다사570193","127.0149951","37.2722504","사립","1종","031-252-9194","2013.09.11","Y","2013.09.11","경기-사립13-2013-13호","홈페이지: www.haeum.kr,블로그: https://blog.naver.com/hmoa2013","N",,"N","387","307","293","9",,"5",,,"연3회","3","190","2500","11",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000143","문화시설","미술관","현대어린이책미술관 MOKA","경기","성남시","4113511000","백현동","4113565700","백현동","411354340519","경기도 성남시 분당구 판교역로 146번길 20","13529","다사656327","127.1120904","37.3927991","사립","1종","031-5170-3700","2015.08.21","Y","2015.12.14","경기-사립13-2015-08호","www.hmoka.org","N",,"Y","2736","2736","620","10","274","214","371","6,000","연3회","60","314","91230","291",,,,,,,,,,"6000","6000","6000","6000","6000","20%(15인 이상)","10~20","현대백화점카드 결제(10%), 예술인패스 카드(20%)","만 3세 미만의 어린이/15인 이상 단체 인솔교사 1인/만 65세 이상/국가보훈대상자(국가유공상이자 1~3급) 및 보호자 1인/중증 장애인 및 보호자 1인/기초 수급 대상자/문화누리카드소지자(최대4인)",,,,,,,,,,"6",,,"7","7",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000144","문화시설","미술관","현대어린이책미술관 MOKA GARDEN","경기","남양주시","4136011200","다산동","4136054500","다산1동","413603351591","경기도 남양주시 다산순환로 50","12248","다사693574","127.1524266","37.6162599","사립","2종","031-8078-2900","2020.11.06","Y","2020.12.18","경기-사립21-2020-09호","www.hmoka.org","Y","무료","Y","668","668","84","43","169","42","230","2,000","연2회","12","363","192996","532",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,"2",,,"4","1",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000145","문화시설","미술관","DIMA 아트센터","경기","안성시","4155041027","삼죽면 진촌리","4155041000","삼죽면","415504424218","경기도 안성시 삼죽면 동아예대길 47 엔터테인먼트관 1층","17516","다바873956","127.3578259","37.059302","대학","2종","031-670-6938","2013.02.28","Y","2013.11.28","경기-대학21-2013-18호","http://art.dima.ac.kr","N",,"N","1138050","1927.19","191.957","61","64","58","82",,"연2회",,"250","2759","11",,,,,,,,,,,,,,,,,,"전체",,,,,,,,,,"1",,,,"1",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000146","문화시설","미술관","KUMA 계원예술대학교 미술관","경기","의왕시","4143010700","내손동","4143054000","내손1동","414303201007","경기도 의왕시 계원대학로 66","16038","다사539312","126.9803496","37.3788693","대학","2종","031-420-1735","2004.11.24","Y","2013.04.12","경기-사립21-2013-03호","www.kaywon.ac.kr","N",,"N","325","479","419","60",,"60",,,"연2회",,"250","7500","30",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,"1",,,,"1",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000147","문화시설","미술관","갤러리 우촌(미술관)","경기","성남시","4113111300","상적동","4113164000","고등동","411313178030","경기도 성남시 수정구 적푸리로9(상적동)","13443","다사629372","127.0809048","37.4338386","대학","2종","031-724-1661","2013.10.18","Y","2016.06.15","경기-대학21-2016-02호","www.sbg.ac.kr","N",,"N","165000","3171","347","132","356","133",,,"연11회","2","331","84903","233","7000","3000","5000","5000","7000","약28.5","약28.5","만65세 이상, 장애인(1~3급) 동반보호자 1명, 장애인(4~6급), 국가유공자, 의경 및 군인(사병)은 신분증을 제시하면 할인입장, 36개월 미만의 단체관람은 유아 할인 금액을 적용","지역주민(적푸리마을 주민), 만3세(36개월)미만의 유아 (단체는 해당 안됨), 장애인(1~3 급 본인에 한함), 신구대학교 교직원 및 재학생은 입장 하실 때 신분증을 제시하시면 무료 입장","7000","3000","5000","5000","7000","약 28.5","약 28.5","만65세 이상, 장애인(1~3급) 동반보호자 1명, 장애인(4~6급), 국가유공자, 의경 및 군인(사병)은 신분증을 제시하면 할인입장이 되며, 36개월 미만의 단체관람은 유아 할인 금액을 적용","지역주민(적푸리마을 주민), 만3세(36개월)미만의 유아 (단체는 해당 안됨), 장애인(1~3 급 본인에 한함), 신구대학교 교직원 및 재학생은 입장 하실 때 신분증을 제시하시면 무료 입장",,,,,,,,,,"1",,,,"19",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000148","문화시설","미술관","강릉시립미술관","강원","강릉시","5115011000","교동","5115055000","교1동","421504461063","강원도 강릉시 화부산로40번길 46(교동)","25504","마사225743","128.8908582","37.7605469","공립","1종","033-640-4271","2013.07.01","Y","2013.04.16","강원-공립13-2013-02호","www.gn.go.kr/mu/","N",,"N","2729","917","506","27","23","56","13",,"연5회","14","195","33110","170",,,,,,,,,"전체",,,,,,,,,,"1","5",,,,,"1",,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000149","문화시설","미술관","공립인제내설악미술관","강원","인제군","5181032023","북면 한계리","5181032000","북면","428104499126","강원도 인제군 북면 예술인촌길 66-12","24607","라아660164","128.2533912","38.1454812","공립","1종","033-463-4081","2012.10.06","N","2013.09.23","강원-공립13-2013-54호","http://www.inama.co.kr/","N",,"N","666","804","419","86","86","28","57","360","연5회",,"105","6200","59",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000150","문화시설","미술관","양구군립 박수근미술관","강원","양구군","5180025032","양구읍 정림리","5180025000","양구읍","428003232006","강원도 양구군 양구읍 박수근로 265-15","24549","라아422107","127.9815762","38.0962438","공립","1종","033-480-7226","2002.10.25","Y","2003.02.28","강원-공립13-2003-263호","www.parksookeunmuseum.co.kr","Y","무료","N","53507","4098","2840","252","278","128","139","590","연8회","9","310","39425","127",,,,,,,,,,"6000","0","3000","3000","3000","50","30","예술인패스, 호수문화관광권(춘천,화천,양구, 인제 지역민), 접경지역(철원,고성, 강화,옹진, 김포, 파주, 연천) 50%할인 50%할인","7세이하, 65세이상, 장애인 ,국가유공자, 문화의 날 무료",,"1",,,,"1","2",,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000151","문화시설","미술관","진부령미술관","강원","고성군","5182025037","간성읍 흘리","5182025000","간성읍","428203013059","강원도 고성군 간성읍 진부령로 663","24742","라아751297","128.3585402","38.2652798","공립","미등록","033-681-7667","2004.12.20","N","미등록","미등록","https://gwgs.go.kr/tour/index.do","N",,"N","1807","964","634","60",,,,,"연8회",,"249","11487","46",,,,,,,,,"전체",,,,,,,,,"전체","1",,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000152","문화시설","미술관","춘천미술관","강원","춘천시","5111010700","옥천동","5111058000","소양동","421103218018","강원도 춘천시 서부대성로 71","24264","라사203870","127.7313703","37.882634","공립","미등록","033-241-1856","2000.12.21","N","미등록","미등록","ccart.or.kr","N",,"N","3579","372","251","27",,"24",,,"연7회","7","294","12000","41",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,"2",,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000153","문화시설","미술관","KT&G 상상마당 춘천 아트갤러리","강원","춘천시","5111012500","삼천동","5111067500","강남동","421104454446","강원도 춘천시 스포츠타운길 399번길 25","24239","라사178860","127.7023936","37.8739686","사립","1종","070-7586-0539","2014.08.25","Y","2017.08.25","강원-사립13-2017-03호","https://www.sangsangmadang.com/","N",,"N","12914","3873","178","19","176","76","18","1,668","연2회","14","256","29546","115",,,,,,,,,,,,,,,,,,"전체",,,,,,,,,,"2",,,"1","1",,"1",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000154","문화시설","미술관","국제현대미술관","강원","영월군","5175025025","영월읍 삼옥리","5175025000","영월읍","427504481124","강원도 영월군,읍 삼옥길31","26223","라사893126","128.5069046","37.2084018","사립","1종","033-375-2752","2000.11.02","Y","2012.12.31","강원-사립13-2012-41호","http://www.ywmuseum.com/museum/index.do?museum_no=15","N",,"N","9203","846","515","55","90","66","60","500","연3회","10","269","3935","13","5000","3000","4000","4000","5000","20","50","영월군민","장애 2급이상","5000","3000","4000","4000",,,,,,,,,,,,,,,,,,,"1",,"1",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000155","문화시설","미술관","권진규미술관","강원","춘천시","5111031025","동면 월곡리","5111031000","동면","421104454102","강원도 춘천시 동면 금옥길 228","24211","라사268912","127.8057442","37.9203258","사립","미등록","033-243-2111",,"N","미등록","미등록","https://www.instagram.com/dalmue_official","N",,"N","617","2519","1347","58",,"22",,,"연6회",,"365","42384","117","10000","5000","5000","5000","5000","20","20","계열사 업장 이용고객, 문화의날","만 36개월 미만 유아, 군인 사병","10000","5000","5000","5000","5000","20","50","춘천 시티투어 이용 고객 할인, 춘천시 동면 주민 할인, 월간태백 구독 할인, 직업 군인 할인","만 36개월 미만 유아, 직원 직계 가족",,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000156","문화시설","미술관","내설악백공미술관","강원","인제군","5181032024","북면 용대리","5181032000","북면","428104499223","강원도 인제군 북면 황태길 245","24605","라아754240","128.3622136","38.2133729","사립","1종","033-461-2780","2011.08.07","Y","2011.08.07","강원-사립13-2011-03호","www.baekgong.com","N",,"N","18178","854","650","100",,"20",,,"연2회",,"300","300","1",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000157","문화시설","미술관","뮤지엄 산(청조갤러리)","강원","원주시","5113033026","지정면 월송리","5113033000","지정면","421304457706","강원도 원주시 지정면 오크밸리2길 260","26357","라사286353","127.8232968","37.4172034","사립","1종","033-730-9000~1","2012.06.29","Y","2012.06.29","강원-사립13-2012-33호","http://www.museumsan.org","Y","무료","Y","71172","11602","685.77","314","362","149","35","3,524","연2회","24","313","263621","842.2396166","19000","0","11000","19000","20","20","20","강원도민, 경로, 장애인, 국가유공자, 대학생, 문화의 날(50%) 할인, 예술인패스(20%) 할인","미취학 아동",,,,,,,,,,,,,,,,,,,"6",,,"23",,,"29",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000158","문화시설","미술관","바우지움조각미술관","강원","고성군","5182033033","토성면 원암리","5182033000","토성면","428204502492","강원도 고성군 토성면 원암온천3길 37","24768","라아888240","128.5149535","38.212559","사립","1종","033-632-6632","2015.06.20","Y","2018.11.19","강원-사립13-2018-07호","www.bauzium.co.kr","N",,"N","914","914","404","27","123","48","27",,"연5회","5","315","52500",,"10,000,(커피제공)","4000","5000","5000","10000","30","고성지역주민 1,000원 할인","미취학아동, ,학교 단체 체험프로그램 목적 방문 시 ,입장료 무료","4세 이하",,,,,,,,,"상설전시티켓으로 기획전시 무료관람",,,,,,,,,,"1",,,,"2",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000159","문화시설","미술관","석봉도자기미술관","강원","속초시","5121010600","교동","5121056000","교동","422103223008","강원도 속초시 엑스포로 156","24838","라아947225","128.582587","38.1979355","사립","1종","033-638-7711","1997.10.02","Y","1997.10.02","강원-사립13-1997-02호","www.dogong.net","Y","무료","N","1334","2107","1313","800","414","131","130","1,105",,"25","300","5000","13","5000","0","3000","3000","5000","20","20","지역주민, 장애인, 경로 20%","5세 이하",,,,,,,,,,,,,,,,,,,"1",,,"1",,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000160","문화시설","미술관","오랜미래신화미술관","강원","원주시","5113025024","문막읍 취병리","5113025000","문막읍","421303219053","강원도 원주시 문막읍 취병로 711","26360","라사238279","127.7697488","37.3500964","사립","1종","033-746-5256","2008.10.25","Y","2015.10.15","강원-사립13-2015-04호","myth-art.net","N",,"N","995","351","153","66","20","20","20",,,,,"500",,"5000","3000","3000","3000","5000",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000161","문화시설","미술관","월산미술관","강원","동해시","5117012400","삼화동","5117065000","삼화동","421703221048","강원도 동해시 삼화로 520","25746","마사345416","129.0213146","37.4639598","사립","미등록","033-534-8856","2016.06.04","N","미등록","미등록","www.wsart.net","N",,"N","975","1849","341",,,,,,"연10회",,,,,,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000162","문화시설","미술관","이상원미술관","강원","춘천시","5111036026","사북면 지암리","5111036000","사북면","421104454776","강원도 춘천시 사북면 화악지암길 99","24200","라사067964","127.5763629","37.9683692","사립","미등록","033 255 9001","2014.10.18","N","미등록","미등록","www.lswmuseum.com","N",,"N","19299","4877","900","231","132","100","33","500","연4회","20","336","28532","84","6000","0","4000","4000","6000","50",,"지암리 주민 무료","7세 이하",,,,,,,,,,,,,,,,,,,"2",,,,"20",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000163","문화시설","미술관","일현미술관(휴관)","강원","양양군","5183032021","손양면 동호리","5183032000","손양면","428303235012","강원도 양양군 손양면 선사유적로 359","25042","마아034074","128.6789233","38.0613172","사립","1종","033-670-8450","2006.03.30","Y","2007.01.24","강원-사립13-2007-05호","www.ilhyunmuseum.or.kr","N",,"N","6200","2000","4454","27","50","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000164","문화시설","미술관","장길환미술관","강원","강릉시","5115011500","견소동","5115059000","송정동","421503220050","강원도 강릉시 해안로 10","25556","마사270759","128.9431155","37.7744214","사립","1종","033-661-3413","2020.11.17","Y","2020.12.28","강원-사립13-2020-01호","http://www.cupmuseum.org/","Y","무료","Y","1430","2265","620","49","121","31","121","1,530","연3회","5","340","35549","101","10000","5000","5000","5000","10000","20","10","강릉시민, 유공자, 경로",,"10000","5000","5000","5000","10000","20","10","강릉시민, 유공자, 경로",,,,,,,,,,,,,,"1",,,"1",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000165","문화시설","미술관","정선507미술관","강원","정선군","5177025030","정선읍 광하리","5177025000","정선읍","427703229029","강원도 정선군 정선읍 동강로 2914","26133","라사997297","128.6260784","37.3612341","사립","2종","02-507-5755","2019.03.31","Y","2019.06.20","강원-사립21-2019-01호","www.museum507.org/","N",,"N",,"562","562","101","200","34",,,"연3회","8","200","6000","30",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,"2",,,,"1",,"2",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000166","문화시설","미술관","쾌연재도자미술관","강원","영월군","5175035521","한반도면 옹정리","5175035500","한반도면","427503227028","강원도 영월군 한반도면 한반도로 452","26213","라사770135","128.3679807","37.2180417","사립","1종","033-372-8436","2008.11.08","Y","2012.12.31","강원-사립13-2012-42호","www.kwaeyeonjae.com","N",,"N","5802","265","138","32","145","15","15","300",,"1","255","379","1","5000","3000","4000","4000","5000","20","50","군민, 65세이상","장애 2급이상, 5세미만",,,,,,,,,,,,,,,,,,,,,,,,"1",,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000167","문화시설","미술관","피움미술관","강원","고성군","5182032030","죽왕면 야촌리","5182032000","죽왕면","428204502370","강원도 고성군 죽왕면 곡실평길 330","24749","라아865345","128.4901585","38.3072298","사립","미등록","033-631-0030","2020.11.20","N","미등록","미등록","www.piumresort.com","N",,"N","1600","2840","1600","330","280","80","270",,"연7회","10","365","5000","13",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,,,,,"2",,"1",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000168","문화시설","미술관","하슬라미술관","강원","강릉시","5115034028","강동면 정동진리","5115034000","강동면","421503220032","강원도 강릉시 강동면 율곡로 1441","25631","마사331685","129.0101544","37.7067043","사립","1종","033-644-9411","2003.10.20","Y","2007.07.09","강원-사립12-2007-04호","www.museumhaslla.com","N",,"Y","108596","284.38","177","29",,"21","12","300","연1회","11","365","290000",,"12000","11000","11000","12000","12000","10",,"국가유공자, 장애인",,,,,,,,,,,,,,,,,,,,"1",,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000169","문화시설","미술관","관아갤러리","충북","충주시","4313010100","성내동","4313051500","성내.충인동","431304514085","충청북도 충주시 관아5길 10(1층 전시실)","27388","라바388858","127.9360846","36.970078","공립","미등록","043-850-3913","2005.07.12","N","미등록","미등록","www.chungju.go.kr/culture/","N",,"N","873","730","200",,,,,,,,"265","16030","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000170","문화시설","미술관","진천군립 생거판화미술관","충북","진천군","4375025028","진천읍 장관리","4375025000","진천읍","437503245005","충청북도 진천군 진천읍 백곡로 1504-10","27843","다바924747","127.4148819","36.8709588","공립","1종","043-539-3607","2010.09.16","Y","2014.01.07","충북-공립13-2014-01호","http://www.jincheon,go.kr","N",,"N","4120","1538","357","113","219","63","12",,"연3회","14","300","10686","38",,,,,,,,,"전체",,,,,,,,,"전체(주최 주관 전시 임시무료관람)",,"1",,,,,"2",,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000171","문화시설","미술관","청주시립미술관","충북","청주시","4311210100","사직동","4311252000","사직2동","431124511993","충청북도 청주시 서원구 충렬로 18번길 50","28654","다바980485","127.4782758","36.6345842","공립","1종","043-201-2658","2016.07.01","Y","2018.01.09","충북-공립13-2018-01호","cmoa.cheongju.go.kr","N",,"N","9134","4910","1641","613","196","174","69","2,663","연8회","6","301","18378","61","1000","0","0","0","1000","30",,"청주시민 50%","청주시립미술관 관리ㆍ운영 조례 제8조 각 호의 어느 하나에 해당하는 사람,,1. 국빈, 외교사절단 및 그 수행자,2. 6세이하의 어린이, 65세 이상 노인,3. 학술연구 및 공무수행,4. 장애인복지법에 따른 장애인,5. 국가유공자 등 예우 및 지원에 관한 법률에 따른 국가유공자 등(8개법령),6. 그 밖에 미술관 운영상 특별히 필요하다고 시장이 인정하는 사람","1000","0","0","0","1000","30","0","청주시민 50%","청주시립미술관 관리ㆍ운영 조례 제8조, 각 호의 어느 하나에 해당하는 사람,,1. 국빈, 외교사절단 및 그 수행자,2. 6세이하의 어린이, 65세 이상 노인,3. 학술연구 및 공무수행,4. 장애인복지법에 따른 장애인,5. 국가유공자 등 예우 및 지원에 관한 법률에 따른 국가유공자 등(8개법령),6. 그 밖에 미술관 운영상 특별히 필요하다고 시장이 인정하는 사람","2","8",,"1",,"6","3",,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000172","문화시설","미술관","청주시립미술관 분관(대청호미술관)","충북","청주시","4311135021","문의면 문산리","4311135000","문의면","431113240025","충청북도 청주시 상당구 문의면 대청호반로721(문의문화재단지내)","28208","다바994345","127.4936135","36.5085523","공립","1종","043-201-2658","2004.10.02","Y","2007.03.02","충북-공립13-2007-01호","cmoa.cheongju.go.kr/daecheongho/index.do","N",,"N","4900","1411.34","446","36","116","132",,,"연3회","2","166","13839","83","1000","500","500","800","1000","20","50","청주시민 50%","문의문화재단지 입장객","1000","500","500","800","1000","20","50","청주시민 50%","문의문화재단지 입장객","1",,,"1",,,"1",,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
